CustomerID,num_orders,total_spend,last_order_date,Country,ValueSegment
13551.0,1,91.80000000000001,2011-01-24 14:46:00,United Kingdom,Low Value
13552.0,12,3740.07,2011-10-04 15:19:00,United Kingdom,High Value
13555.0,4,4098.88,2011-09-27 12:36:00,United Kingdom,High Value
13557.0,2,584.06,2011-11-11 15:24:00,United Kingdom,Mid Value
13558.0,4,594.52,2011-12-04 11:24:00,United Kingdom,Mid Value
13560.0,1,171.42000000000002,2011-12-02 13:11:00,United Kingdom,Low Value
13561.0,1,141.85999999999999,2011-05-08 12:39:00,United Kingdom,Low Value
13562.0,3,1799.3300000000002,2011-09-19 10:51:00,United Kingdom,Mid Value
13563.0,2,777.53,2011-09-16 14:45:00,United Kingdom,Mid Value
13564.0,3,1724.67,2011-07-18 14:33:00,United Kingdom,Mid Value
13565.0,2,240.22,2011-11-20 14:33:00,United Kingdom,Low Value
13566.0,2,856.84,2011-10-30 11:59:00,United Kingdom,Mid Value
13568.0,1,187.05,2011-06-19 14:42:00,United Kingdom,Low Value
13569.0,2,338.62,2011-11-22 13:07:00,United Kingdom,Low Value
13570.0,1,239.49,2011-04-10 13:36:00,United Kingdom,Low Value
13571.0,12,2088.94,2011-11-27 10:47:00,United Kingdom,High Value
13572.0,1,1384.25,2011-05-18 11:59:00,United Kingdom,Mid Value
13573.0,2,290.25,2011-10-20 14:33:00,United Kingdom,Low Value
13575.0,5,732.07,2011-11-16 13:14:00,United Kingdom,Mid Value
13576.0,18,6717.34,2011-11-29 15:34:00,United Kingdom,High Value
13577.0,4,1687.6000000000001,2011-11-14 15:19:00,United Kingdom,Mid Value
13579.0,2,467.04,2011-11-25 08:41:00,United Kingdom,Low Value
13581.0,1,118.0,2011-02-03 14:41:00,United Kingdom,Low Value
13583.0,1,781.03,2011-07-07 10:40:00,United Kingdom,Mid Value
13584.0,1,142.4,2011-02-06 12:49:00,United Kingdom,Low Value
13587.0,1,712.4,2011-10-07 12:31:00,United Kingdom,Mid Value
13588.0,9,2478.95,2011-11-24 10:42:00,United Kingdom,High Value
13589.0,2,379.65,2011-11-25 12:10:00,United Kingdom,Low Value
13590.0,6,1981.92,2011-11-28 12:54:00,United Kingdom,Mid Value
13591.0,3,1117.13,2011-10-06 12:26:00,United Kingdom,Mid Value
13592.0,4,247.96,2011-11-04 09:49:00,United Kingdom,Low Value
13593.0,5,2011.88,2011-08-23 13:35:00,United Kingdom,High Value
13594.0,1,396.97,2011-10-18 10:19:00,United Kingdom,Low Value
13596.0,2,664.11,2011-12-04 12:01:00,United Kingdom,Mid Value
13598.0,1,160.04,2011-10-23 14:28:00,United Kingdom,Low Value
13599.0,21,5149.92,2011-12-08 16:10:00,United Kingdom,High Value
13600.0,1,219.52,2011-01-31 15:27:00,United Kingdom,Low Value
13601.0,2,693.32,2011-10-25 17:31:00,United Kingdom,Mid Value
13602.0,1,428.89,2011-10-06 11:47:00,United Kingdom,Low Value
13603.0,1,164.34,2011-11-13 15:57:00,United Kingdom,Low Value
13606.0,3,276.75,2011-11-10 17:46:00,United Kingdom,Low Value
13607.0,1,675.51,2011-10-30 16:17:00,United Kingdom,Mid Value
13610.0,7,1082.33,2011-11-27 15:38:00,United Kingdom,Mid Value
13611.0,3,1154.4,2011-09-11 14:51:00,United Kingdom,Mid Value
13614.0,4,1585.46,2011-11-15 14:47:00,United Kingdom,Mid Value
13615.0,1,417.69,2011-01-25 08:21:00,United Kingdom,Low Value
13617.0,3,544.18,2011-10-30 13:50:00,United Kingdom,Mid Value
13618.0,1,177.34,2011-06-19 11:09:00,United Kingdom,Low Value
13621.0,1,213.85,2011-08-15 08:26:00,United Kingdom,Low Value
13623.0,5,727.74,2011-11-09 12:00:00,United Kingdom,Mid Value
13626.0,1,257.23,2011-04-01 10:05:00,United Kingdom,Low Value
13627.0,5,1638.47,2011-10-11 14:20:00,United Kingdom,Mid Value
13629.0,11,7792.36,2011-11-16 13:21:00,United Kingdom,High Value
13630.0,7,2031.78,2011-12-04 15:16:00,United Kingdom,High Value
13631.0,11,3070.42,2011-09-01 09:57:00,United Kingdom,High Value
13632.0,5,2118.93,2011-11-15 10:51:00,United Kingdom,High Value
13634.0,5,1547.36,2011-11-06 13:40:00,United Kingdom,Mid Value
13635.0,1,1071.03,2011-10-03 10:55:00,United Kingdom,Mid Value
13636.0,5,949.12,2011-11-03 10:30:00,United Kingdom,Mid Value
13637.0,3,804.3,2011-10-18 13:32:00,United Kingdom,Mid Value
13638.0,1,122.64,2011-11-24 10:38:00,United Kingdom,Low Value
13639.0,1,1033.34,2011-09-26 13:36:00,United Kingdom,Mid Value
13642.0,1,312.28,2011-05-08 12:34:00,United Kingdom,Low Value
13643.0,3,519.44,2011-11-08 15:37:00,United Kingdom,Mid Value
13644.0,4,2624.26,2011-11-23 14:07:00,United Kingdom,High Value
13645.0,1,252.1,2011-08-11 16:11:00,United Kingdom,Low Value
13647.0,4,1648.1200000000001,2011-11-30 12:00:00,United Kingdom,Mid Value
13649.0,2,346.6,2011-03-28 11:51:00,United Kingdom,Low Value
13650.0,6,1836.34,2011-11-23 12:22:00,United Kingdom,Mid Value
13651.0,2,94.2,2011-11-04 14:59:00,United Kingdom,Low Value
13652.0,3,1095.08,2011-10-25 08:51:00,United Kingdom,Mid Value
13654.0,6,2707.33,2011-10-27 16:24:00,United Kingdom,High Value
13655.0,2,932.97,2011-08-17 14:25:00,United Kingdom,Mid Value
13656.0,2,379.65,2011-06-28 10:31:00,United Kingdom,Low Value
13657.0,2,382.14,2011-11-29 12:32:00,United Kingdom,Low Value
13658.0,5,2639.17,2011-11-30 10:13:00,United Kingdom,High Value
13659.0,2,1563.0,2011-05-18 12:37:00,United Kingdom,Mid Value
13662.0,3,881.26,2011-09-15 12:04:00,United Kingdom,Mid Value
13663.0,1,189.47,2011-06-13 15:44:00,United Kingdom,Low Value
13666.0,3,84.65,2011-10-10 15:39:00,United Kingdom,Low Value
13667.0,1,299.05,2011-07-13 15:42:00,United Kingdom,Low Value
13668.0,21,6309.83,2011-12-07 12:11:00,United Kingdom,High Value
13669.0,2,218.55,2011-10-20 09:32:00,United Kingdom,Low Value
13670.0,1,349.7,2011-09-25 15:25:00,United Kingdom,Low Value
13672.0,2,186.39,2011-02-11 13:53:00,United Kingdom,Low Value
13673.0,2,387.44,2011-11-21 12:11:00,United Kingdom,Low Value
13675.0,2,486.82,2011-07-11 12:57:00,United Kingdom,Low Value
13678.0,1,232.6,2011-07-11 10:14:00,United Kingdom,Low Value
13680.0,4,3719.12,2011-12-08 13:47:00,United Kingdom,High Value
13681.0,4,827.83,2011-11-22 11:13:00,United Kingdom,Mid Value
13682.0,1,59.5,2011-06-05 14:06:00,United Kingdom,Low Value
13684.0,1,65.13,2011-02-27 10:13:00,United Kingdom,Low Value
13685.0,7,3119.44,2011-12-07 11:41:00,United Kingdom,High Value
13686.0,1,72.0,2011-06-10 09:10:00,United Kingdom,Low Value
13689.0,1,910.0,2011-10-07 13:21:00,United Kingdom,Mid Value
13690.0,1,172.25,2011-10-11 15:03:00,United Kingdom,Low Value
13692.0,3,1488.32,2011-11-15 11:17:00,United Kingdom,Mid Value
13694.0,50,65039.62,2011-12-06 09:32:00,United Kingdom,High Value
13695.0,15,2504.13,2011-11-08 14:26:00,United Kingdom,High Value
13697.0,1,151.3,2011-11-01 09:14:00,United Kingdom,Low Value
13699.0,1,308.58,2011-07-07 16:51:00,United Kingdom,Low Value
13700.0,10,2248.63,2011-11-13 13:00:00,United Kingdom,High Value
13703.0,1,99.5,2011-01-25 13:10:00,United Kingdom,Low Value
13704.0,9,2308.06,2011-12-04 15:13:00,United Kingdom,High Value
13705.0,3,711.86,2011-12-02 12:32:00,United Kingdom,Mid Value
13706.0,1,330.79,2011-02-10 09:21:00,United Kingdom,Low Value
13707.0,2,806.41,2011-03-17 18:03:00,United Kingdom,Mid Value
13708.0,1,285.33,2011-03-13 13:46:00,United Kingdom,Low Value
13709.0,13,6307.65,2011-12-06 10:28:00,United Kingdom,High Value
13710.0,1,180.48,2011-11-08 08:16:00,United Kingdom,Low Value
13711.0,2,252.06,2011-05-05 10:31:00,United Kingdom,Low Value
13712.0,1,228.84,2011-04-07 12:33:00,United Kingdom,Low Value
13715.0,5,1077.39,2011-03-03 19:21:00,United Kingdom,Mid Value
13716.0,1,138.28,2011-03-15 13:49:00,United Kingdom,Low Value
13717.0,6,1445.01,2011-11-07 14:13:00,United Kingdom,Mid Value
13718.0,2,306.55,2011-04-07 13:24:00,United Kingdom,Low Value
13719.0,5,1041.68,2011-11-24 15:26:00,United Kingdom,Mid Value
13720.0,4,799.9,2011-08-15 12:46:00,United Kingdom,Mid Value
13721.0,1,524.14,2011-11-03 14:05:00,United Kingdom,Mid Value
13722.0,3,2375.41,2011-07-31 12:44:00,United Kingdom,High Value
13723.0,1,199.85,2011-05-06 17:04:00,United Kingdom,Low Value
13725.0,8,1980.56,2011-10-21 10:03:00,United Kingdom,Mid Value
13726.0,2,1079.66,2011-11-01 10:49:00,United Kingdom,Mid Value
13727.0,2,333.48,2011-11-11 09:46:00,United Kingdom,Low Value
13728.0,6,1016.14,2011-11-03 10:49:00,United Kingdom,Mid Value
13730.0,2,752.6,2011-07-27 08:35:00,United Kingdom,Mid Value
13731.0,2,610.59,2011-05-04 14:33:00,United Kingdom,Mid Value
13732.0,1,491.86,2011-11-11 15:49:00,United Kingdom,Low Value
13735.0,4,2883.54,2011-11-15 11:14:00,United Kingdom,High Value
13736.0,2,729.8,2011-12-04 15:19:00,United Kingdom,Mid Value
13737.0,1,339.6,2011-05-23 16:32:00,United Kingdom,Low Value
13739.0,1,216.9,2011-11-21 13:35:00,United Kingdom,Low Value
13740.0,1,350.75,2011-04-13 10:32:00,United Kingdom,Low Value
13741.0,3,668.43,2011-09-29 09:19:00,United Kingdom,Mid Value
13742.0,12,3107.87,2011-11-23 11:07:00,United Kingdom,High Value
13743.0,7,1341.6,2011-12-07 10:09:00,United Kingdom,Mid Value
13744.0,2,1080.52,2011-09-05 15:19:00,United Kingdom,Mid Value
13745.0,1,300.04,2011-06-30 16:43:00,United Kingdom,Low Value
13747.0,1,79.6,2010-12-01 10:37:00,United Kingdom,Low Value
13748.0,5,948.25,2011-09-05 09:45:00,United Kingdom,Mid Value
13750.0,5,1647.26,2011-10-17 12:16:00,United Kingdom,Mid Value
13751.0,1,296.25,2011-02-24 15:56:00,United Kingdom,Low Value
13752.0,6,1175.38,2011-08-07 14:16:00,United Kingdom,Mid Value
13753.0,1,741.26,2011-02-25 12:48:00,United Kingdom,Mid Value
13754.0,2,282.6,2011-07-11 11:51:00,United Kingdom,Low Value
13755.0,9,2108.06,2011-12-06 12:26:00,United Kingdom,High Value
13756.0,14,5189.52,2011-12-07 16:44:00,United Kingdom,High Value
13758.0,7,3190.55,2011-11-28 11:11:00,United Kingdom,High Value
13759.0,2,659.41,2011-11-06 14:47:00,United Kingdom,Mid Value
13760.0,2,286.79,2011-10-16 16:13:00,United Kingdom,Low Value
13761.0,2,1070.65,2011-10-20 14:01:00,United Kingdom,Mid Value
13762.0,1,306.72,2011-05-05 09:15:00,United Kingdom,Low Value
13763.0,1,1714.96,2011-10-07 15:13:00,United Kingdom,Mid Value
13764.0,3,1519.42,2011-09-30 12:03:00,United Kingdom,Mid Value
13767.0,37,17220.36,2011-12-07 15:00:00,United Kingdom,High Value
13769.0,10,2796.5099999999998,2011-12-07 15:08:00,United Kingdom,High Value
13771.0,4,2634.45,2011-10-06 14:18:00,United Kingdom,High Value
13772.0,3,1122.63,2011-11-06 11:43:00,United Kingdom,Mid Value
13774.0,1,345.0,2011-09-19 12:06:00,United Kingdom,Low Value
13777.0,33,25977.16,2011-12-09 12:25:00,United Kingdom,High Value
13778.0,1,178.7,2011-08-28 15:25:00,United Kingdom,Low Value
13780.0,2,360.01,2011-12-02 13:49:00,United Kingdom,Low Value
13781.0,1,127.84,2011-04-03 12:08:00,United Kingdom,Low Value
13782.0,6,908.86,2011-11-27 11:54:00,United Kingdom,Mid Value
13784.0,11,2462.79,2011-11-30 09:33:00,United Kingdom,High Value
13786.0,1,230.4,2010-12-07 13:53:00,United Kingdom,Low Value
13787.0,2,309.04,2011-09-25 12:06:00,United Kingdom,Low Value
13790.0,1,348.8,2011-12-05 15:48:00,United Kingdom,Low Value
13791.0,2,1516.0,2011-08-04 11:44:00,United Kingdom,Mid Value
13792.0,2,195.55,2011-10-04 14:31:00,United Kingdom,Low Value
13798.0,57,37153.85,2011-12-08 15:51:00,United Kingdom,High Value
13799.0,2,688.86,2011-08-15 12:07:00,United Kingdom,Mid Value
13800.0,1,558.3199999999999,2011-02-03 12:27:00,United Kingdom,Mid Value
13801.0,1,324.8,2011-10-04 10:15:00,United Kingdom,Low Value
13802.0,3,4599.42,2011-07-24 10:54:00,United Kingdom,High Value
13803.0,1,277.07,2011-03-29 12:57:00,United Kingdom,Low Value
13804.0,7,2588.39,2011-11-09 12:32:00,United Kingdom,High Value
13805.0,2,924.5999999999999,2011-10-18 14:50:00,United Kingdom,Mid Value
13806.0,1,256.38,2011-10-07 11:43:00,United Kingdom,Low Value
13807.0,1,112.6,2010-12-07 15:48:00,United Kingdom,Low Value
13808.0,5,1747.66,2011-12-04 12:18:00,United Kingdom,Mid Value
13809.0,1,155.05,2011-02-07 13:15:00,Cyprus,Low Value
13810.0,3,1499.01,2011-11-11 08:33:00,Germany,Mid Value
13811.0,3,814.5,2011-06-09 09:54:00,Germany,Mid Value
13812.0,3,539.0,2011-10-28 14:27:00,Germany,Mid Value
13813.0,4,1366.86,2011-10-31 10:38:00,Germany,Mid Value
13814.0,2,1579.12,2011-09-08 13:48:00,Germany,Mid Value
13815.0,4,4027.36,2011-11-17 14:19:00,Germany,High Value
13816.0,2,571.67,2011-11-16 08:38:00,Germany,Mid Value
13817.0,2,382.98,2011-11-10 17:49:00,Germany,Low Value
13819.0,3,1140.35,2011-02-11 10:38:00,United Kingdom,Mid Value
13821.0,2,385.64,2011-07-18 09:49:00,United Kingdom,Low Value
13822.0,2,632.0,2011-12-04 12:13:00,United Kingdom,Mid Value
13823.0,2,957.66,2011-11-21 10:22:00,United Kingdom,Mid Value
13824.0,5,1698.94,2011-11-07 12:41:00,United Kingdom,Mid Value
13826.0,1,189.5,2011-06-16 13:48:00,United Kingdom,Low Value
13827.0,3,409.8,2011-10-13 12:38:00,United Kingdom,Low Value
13828.0,1,209.49,2011-11-17 16:02:00,United Kingdom,Low Value
13831.0,6,2198.45,2011-11-23 15:41:00,United Kingdom,High Value
13832.0,1,52.2,2011-11-20 15:36:00,United Kingdom,Low Value
13833.0,1,383.85,2011-07-03 13:27:00,United Kingdom,Low Value
13835.0,4,834.57,2011-11-14 15:37:00,United Kingdom,Mid Value
13837.0,2,266.59,2011-05-12 12:10:00,United Kingdom,Low Value
13838.0,4,674.82,2011-12-04 11:00:00,United Kingdom,Mid Value
13841.0,1,85.0,2011-04-01 12:10:00,United Kingdom,Low Value
13842.0,9,3385.62,2011-10-12 10:51:00,United Kingdom,High Value
13844.0,1,361.62,2011-11-28 13:21:00,United Kingdom,Low Value
13845.0,1,312.98,2011-10-06 08:25:00,United Kingdom,Low Value
13846.0,3,865.06,2011-11-15 12:07:00,United Kingdom,Mid Value
13848.0,3,1255.0,2011-09-08 12:58:00,United Kingdom,Mid Value
13849.0,2,1537.95,2011-10-19 10:59:00,United Kingdom,Mid Value
13850.0,1,1595.48,2011-08-02 14:04:00,United Kingdom,Mid Value
13851.0,3,2651.46,2011-09-05 12:36:00,United Kingdom,High Value
13853.0,1,1090.1399999999999,2011-10-13 14:18:00,United Kingdom,Mid Value
13854.0,25,8109.5199999999995,2011-12-01 09:06:00,United Kingdom,High Value
13856.0,3,388.5,2011-06-24 10:03:00,United Kingdom,Low Value
13858.0,1,216.17000000000002,2011-10-13 16:17:00,United Kingdom,Low Value
13859.0,1,201.16,2011-01-17 16:14:00,United Kingdom,Low Value
13860.0,5,1245.9,2011-12-08 12:57:00,United Kingdom,Mid Value
13862.0,8,2209.36,2011-11-21 16:24:00,United Kingdom,High Value
13863.0,1,305.78,2011-04-06 10:20:00,United Kingdom,Low Value
13865.0,4,501.56,2011-10-12 13:31:00,United Kingdom,Mid Value
13866.0,1,145.67,2011-09-26 14:54:00,United Kingdom,Low Value
13867.0,3,1005.09,2011-11-08 15:48:00,United Kingdom,Mid Value
13868.0,2,3192.54,2011-12-02 16:32:00,United Kingdom,High Value
13869.0,4,3083.65,2011-08-08 13:53:00,United Kingdom,High Value
13870.0,8,2770.94,2011-12-07 13:23:00,United Kingdom,High Value
13871.0,13,6403.25,2011-11-17 10:49:00,United Kingdom,High Value
13873.0,3,389.6,2011-08-12 10:08:00,United Kingdom,Low Value
13874.0,1,540.45,2010-12-16 18:20:00,United Kingdom,Mid Value
13875.0,5,1786.79,2011-10-17 09:36:00,United Kingdom,Mid Value
13876.0,1,122.7,2011-10-07 10:22:00,United Kingdom,Low Value
13877.0,1,117.24,2011-09-14 15:49:00,United Kingdom,Low Value
13878.0,1,1271.57,2011-10-16 12:19:00,United Kingdom,Mid Value
13880.0,13,3219.77,2011-11-18 13:44:00,United Kingdom,High Value
13881.0,20,17159.52,2011-12-06 12:50:00,United Kingdom,High Value
13882.0,5,1191.13,2011-12-07 11:16:00,United Kingdom,Mid Value
13883.0,5,2674.48,2011-11-29 10:45:00,United Kingdom,High Value
13884.0,5,787.6,2011-12-02 16:30:00,United Kingdom,Mid Value
13885.0,2,506.8,2011-06-03 15:07:00,United Kingdom,Mid Value
13886.0,1,243.56,2011-09-29 13:17:00,United Kingdom,Low Value
13887.0,1,349.55,2011-05-19 17:22:00,United Kingdom,Low Value
13888.0,2,595.67,2011-08-12 10:13:00,United Kingdom,Mid Value
13889.0,1,416.9,2011-09-08 09:13:00,United Kingdom,Low Value
13890.0,10,1883.81,2011-12-08 15:36:00,United Kingdom,Mid Value
13892.0,4,632.97,2011-11-13 11:50:00,United Kingdom,Mid Value
13893.0,1,821.1,2011-02-15 11:30:00,United Kingdom,Mid Value
13894.0,3,564.62,2011-11-16 09:44:00,United Kingdom,Mid Value
13895.0,4,2593.07,2011-11-11 16:57:00,United Kingdom,High Value
13897.0,1,311.16,2011-10-20 14:30:00,United Kingdom,Low Value
13898.0,1,155.93,2011-01-18 10:28:00,United Kingdom,Low Value
13899.0,2,388.52,2011-11-23 13:40:00,United Kingdom,Low Value
13900.0,3,740.95,2011-06-09 19:26:00,United Kingdom,Mid Value
13901.0,5,2867.2,2011-09-28 14:48:00,United Kingdom,High Value
13904.0,2,332.64,2011-11-02 13:41:00,United Kingdom,Low Value
13908.0,4,2369.55,2011-09-21 11:49:00,United Kingdom,High Value
13911.0,9,2580.91,2011-10-13 15:43:00,United Kingdom,High Value
13914.0,2,626.45,2011-11-28 10:35:00,United Kingdom,Mid Value
13917.0,2,272.04,2011-10-21 09:56:00,United Kingdom,Low Value
13918.0,2,1212.84,2011-10-21 12:25:00,United Kingdom,Mid Value
13919.0,2,384.81,2011-10-11 14:24:00,Denmark,Low Value
13922.0,1,172.25,2010-12-23 10:38:00,United Kingdom,Low Value
13923.0,1,351.13,2011-10-17 12:33:00,United Kingdom,Low Value
13924.0,6,1838.85,2011-12-08 09:39:00,United Kingdom,Mid Value
13925.0,4,678.25,2011-09-08 12:47:00,United Kingdom,Mid Value
13926.0,1,223.85,2011-11-16 13:16:00,United Kingdom,Low Value
13927.0,1,348.99,2011-09-26 12:00:00,United Kingdom,Low Value
13928.0,4,464.57,2011-11-29 10:33:00,United Kingdom,Low Value
13929.0,2,842.65,2011-06-23 15:26:00,United Kingdom,Mid Value
13930.0,2,337.34,2011-10-13 09:45:00,United Kingdom,Low Value
13931.0,2,1237.53,2011-09-05 10:12:00,United Kingdom,Mid Value
13932.0,1,307.4,2011-02-18 12:02:00,United Kingdom,Low Value
13933.0,2,608.79,2011-08-22 14:03:00,United Kingdom,Mid Value
13934.0,1,922.1,2011-03-21 08:39:00,United Kingdom,Mid Value
13936.0,1,376.58,2011-06-13 08:47:00,United Kingdom,Low Value
13937.0,1,158.85,2011-06-23 16:35:00,United Kingdom,Low Value
13938.0,1,71.66,2011-11-04 14:37:00,United Kingdom,Low Value
13939.0,3,568.55,2011-11-16 13:33:00,United Kingdom,Mid Value
13940.0,4,839.14,2011-11-22 15:15:00,United Kingdom,Mid Value
13941.0,5,5112.96,2011-11-18 09:43:00,United Kingdom,High Value
13946.0,3,561.57,2011-09-21 13:33:00,United Kingdom,Mid Value
13947.0,1,90.6,2011-10-05 14:42:00,United Kingdom,Low Value
13948.0,1,102.0,2010-12-14 10:18:00,United Kingdom,Low Value
13949.0,6,2427.3199999999997,2011-12-07 09:35:00,United Kingdom,High Value
13950.0,4,745.06,2011-11-28 14:44:00,United Kingdom,Mid Value
13951.0,3,674.45,2011-06-16 16:43:00,United Kingdom,Mid Value
13952.0,2,3251.07,2011-05-06 09:00:00,United Kingdom,High Value
13953.0,7,3515.68,2011-12-02 16:04:00,United Kingdom,High Value
13954.0,2,439.92,2011-12-08 12:50:00,United Kingdom,Low Value
13955.0,2,322.96,2011-07-08 17:19:00,United Kingdom,Low Value
13956.0,5,1019.27,2011-12-04 13:20:00,United Kingdom,Mid Value
13959.0,3,594.04,2011-09-21 15:06:00,United Kingdom,Mid Value
13960.0,2,230.22,2011-11-18 15:27:00,United Kingdom,Low Value
13962.0,2,169.54999999999998,2011-11-18 08:47:00,United Kingdom,Low Value
13963.0,4,664.54,2011-02-04 14:43:00,United Kingdom,Mid Value
13967.0,1,80.7,2011-07-17 12:02:00,United Kingdom,Low Value
13969.0,18,9024.17,2011-12-02 15:11:00,United Kingdom,High Value
13971.0,8,2758.2599999999998,2011-11-21 12:06:00,United Kingdom,High Value
13972.0,2,190.25,2011-09-30 11:54:00,United Kingdom,Low Value
13973.0,1,264.7,2011-02-25 15:21:00,United Kingdom,Low Value
13974.0,1,413.59,2011-10-21 14:41:00,United Kingdom,Low Value
13975.0,6,2461.24,2011-11-08 13:19:00,United Kingdom,High Value
13976.0,1,357.98,2011-05-17 09:13:00,United Kingdom,Low Value
13978.0,2,196.79,2011-11-25 11:36:00,United Kingdom,Low Value
13979.0,1,869.87,2011-09-27 13:32:00,United Kingdom,Mid Value
13980.0,1,200.14,2011-10-10 13:34:00,United Kingdom,Low Value
13982.0,4,1871.81,2011-10-31 16:24:00,United Kingdom,Mid Value
13983.0,12,2603.43,2011-11-10 11:06:00,United Kingdom,High Value
13984.0,5,920.51,2011-11-13 12:38:00,United Kingdom,Mid Value
13985.0,15,7060.13,2011-12-05 17:06:00,United Kingdom,High Value
13986.0,1,320.46,2011-11-22 15:00:00,United Kingdom,Low Value
13988.0,6,4147.96,2011-11-20 10:15:00,United Kingdom,High Value
13989.0,2,1266.08,2011-10-05 09:47:00,United Kingdom,Mid Value
13990.0,1,311.3,2011-05-10 15:19:00,United Kingdom,Low Value
13991.0,6,852.88,2011-11-27 16:18:00,United Kingdom,Mid Value
13992.0,1,76.8,2011-11-09 15:23:00,United Kingdom,Low Value
13993.0,9,3466.36,2011-10-28 09:06:00,United Kingdom,High Value
13994.0,6,2274.14,2011-12-06 11:05:00,United Kingdom,High Value
13995.0,5,1393.69,2011-11-24 14:22:00,United Kingdom,Mid Value
13999.0,12,3901.81,2011-11-29 13:40:00,United Kingdom,High Value
14000.0,1,635.66,2011-05-12 16:50:00,United Kingdom,Mid Value
14001.0,3,2043.08,2011-10-25 10:31:00,United Kingdom,High Value
14002.0,2,529.73,2011-07-28 15:55:00,United Kingdom,Mid Value
14004.0,7,4582.64,2011-10-27 14:40:00,United Kingdom,High Value
14005.0,5,2874.72,2011-11-30 12:41:00,United Kingdom,High Value
14006.0,3,962.19,2011-08-16 09:39:00,United Kingdom,Mid Value
14009.0,2,695.61,2011-05-25 15:47:00,United Kingdom,Mid Value
14012.0,1,328.8,2011-03-07 12:26:00,United Kingdom,Low Value
14013.0,3,473.02,2011-08-21 15:01:00,United Kingdom,Low Value
14014.0,1,505.18,2011-09-23 13:18:00,United Kingdom,Mid Value
14015.0,1,917.34,2011-10-18 10:02:00,United Kingdom,Mid Value
14016.0,4,4341.21,2011-07-01 11:29:00,EIRE,High Value
14019.0,3,1421.61,2011-10-24 10:13:00,United Kingdom,Mid Value
14020.0,2,642.8,2011-11-23 09:22:00,United Kingdom,Mid Value
14021.0,3,631.9,2011-07-07 15:46:00,United Kingdom,Mid Value
14022.0,1,440.0,2011-04-28 14:39:00,United Kingdom,Low Value
14023.0,2,584.0699999999999,2011-12-02 13:58:00,United Kingdom,Mid Value
14024.0,2,327.7,2011-08-10 11:30:00,United Kingdom,Low Value
14027.0,1,104.82,2011-10-10 09:01:00,United Kingdom,Low Value
14029.0,2,467.66,2011-10-07 14:46:00,United Kingdom,Low Value
14030.0,8,2358.84,2011-11-21 16:48:00,United Kingdom,High Value
14031.0,19,17286.86,2011-12-02 17:13:00,United Kingdom,High Value
14032.0,11,2975.59,2011-12-07 15:23:00,United Kingdom,High Value
14034.0,3,648.89,2011-11-17 14:02:00,United Kingdom,Mid Value
14035.0,5,1428.02,2011-11-11 10:03:00,United Kingdom,Mid Value
14036.0,1,626.65,2011-02-28 09:26:00,United Kingdom,Mid Value
14037.0,2,147.2,2011-06-16 13:57:00,United Kingdom,Low Value
14038.0,3,1560.38,2011-09-22 13:37:00,United Kingdom,Mid Value
14039.0,1,152.2,2011-11-06 13:48:00,United Kingdom,Low Value
14040.0,12,3560.32,2011-10-30 12:42:00,United Kingdom,High Value
14041.0,1,141.41,2011-03-18 13:25:00,United Kingdom,Low Value
14044.0,4,646.42,2011-11-13 12:05:00,United Kingdom,Mid Value
14045.0,4,1659.75,2011-08-22 15:27:00,United Kingdom,Mid Value
14046.0,1,154.99,2011-02-28 14:48:00,United Kingdom,Low Value
14047.0,5,1308.61,2011-12-01 11:43:00,United Kingdom,Mid Value
14048.0,1,409.93,2011-02-07 14:53:00,United Kingdom,Low Value
14049.0,4,5578.72,2011-11-23 12:20:00,United Kingdom,High Value
14050.0,2,746.36,2011-11-08 10:00:00,United Kingdom,Mid Value
14051.0,23,15610.39,2011-12-09 10:20:00,United Kingdom,High Value
14052.0,1,225.36,2011-11-20 12:30:00,United Kingdom,Low Value
14053.0,2,260.25,2011-08-07 14:27:00,United Kingdom,Low Value
14054.0,1,92.46000000000001,2011-10-05 15:49:00,United Kingdom,Low Value
14055.0,1,725.64,2011-08-25 15:04:00,United Kingdom,Mid Value
14056.0,23,8152.71,2011-12-08 13:36:00,United Kingdom,High Value
14057.0,17,6211.66,2011-11-16 10:32:00,United Kingdom,High Value
14059.0,1,183.6,2011-03-18 10:06:00,United Kingdom,Low Value
14060.0,19,6140.42,2011-12-05 12:29:00,United Kingdom,High Value
14062.0,12,10464.85,2011-11-30 10:04:00,United Kingdom,High Value
14064.0,5,1334.34,2011-11-10 13:14:00,United Kingdom,Mid Value
14066.0,1,152.55,2011-03-18 12:21:00,United Kingdom,Low Value
14067.0,2,374.7,2011-10-07 10:21:00,United Kingdom,Low Value
14068.0,1,265.85,2011-01-23 16:02:00,United Kingdom,Low Value
14071.0,8,1437.57,2011-12-06 12:27:00,United Kingdom,Mid Value
14073.0,1,151.04,2011-11-07 15:49:00,United Kingdom,Low Value
14075.0,3,942.26,2011-12-05 08:38:00,United Kingdom,Mid Value
14076.0,1,118.67,2011-08-02 15:19:00,United Kingdom,Low Value
14077.0,5,499.42,2011-10-30 12:35:00,United Kingdom,Low Value
14078.0,6,1049.3700000000001,2011-08-30 12:16:00,United Kingdom,Mid Value
14079.0,1,375.1,2011-08-07 12:10:00,United Kingdom,Low Value
14080.0,1,45.599999999999994,2011-11-07 11:09:00,United Kingdom,Low Value
